packagedMedicinalProductPrimaryKey;packagedMedicinalProductFullName;samviewer_url_hyperlink;samviewer_url;prescription_name_fagg_nl;prescription_bcfi_name_nl;LocalPackageID1;localPackageID2;Selected package ID ;pcidLabel;pcId;packageItemType;packageItemTypeLabel;packageItemQuantity;unitsPerPackageItem;manufacturedItemQuanty;manufacturedItemVolumeUnit;packsize;packsizeVolumeUnit;pack_display_value;pack_multiplier;pack_amount;ampp_component_equivalents;packSizeLocal;urlSpcLanguage1;urlSpcLanguage2;packSizeUnit;PackageItemTypeLocalCode;PackageItemTypeLocalLabel;numberOfContainers;unitsPerContainer;manufacturedDoseForm;manufacturedDoseFormLabel;ManufacturedDoseFormLocalLabel;manufacturedDoseFormLocalCode;manufacturedItemUnitOfPresentation;manufacturedItemUnitOfPresentationLabel;manufacturedItemUnitOfPresentationProposedLabel;manufacturedItemUnitOfPresentationProposedCode;manufacturedItemUnitOfPresentationLocalLabel;manufacturedItemUnitOfPresentationLocalCode;manufacturedItemQuantity;manufacturedItemQuantityLocalVolumeUnit;manufacturedItemQuantityVolumeUnit;medicinalProductPrimaryKey;mpIdLabel;mpid;medicnalProductLocalName;MedicinalProductLocalID;fullName;actualTherapeuticMoiety;atcCodes;atcCodeLabel;authorizedPharmaceuticalDoseForm;authorizedPharmaceuticalDoseFormLabel;marketingAuthorizationHolder;marketingAuthorizationHolderLabel;marketingAuthorizationNumber;marketingAuthorizationHolderLocalLabel;marketingAuthorizationHolderLocalCode;country;PhPIDlabel;PhPID;pharmaceuticalProductPrimaryKey;PhpidLevel4Gidwig;administrableDoseForm;administrableDoseFormLabel;Form_BCFI;virtual_form_bcfi;administrableDoseFormProposedCode;administrabledoseformProposedLabel;administrableDoseFormLocalCode;administrableDoseformLocalLabel;pharmaceuticalProductUnitOfPresentation;;pharmaceuticalProductUnitOfPresentationProposedCode;pharmaceuticalProductUnitOfPresentationProposedLabel;routesOfAdministration;routesOfAdministrationLabel;route_of_administration_fagg;virtual_route_of_administration_bcfi;routesOfAdministrationProposedCode;routesOfAdministrationlProposedLabel;routesOfAdministrationLocalCode;routesOfAdministrationLocalLabel;substancePrimaryKey;ingredientRole;substanceCode;substanceName;referenceSubstance;moietyCode;moietyLabel;substances;strengths;moietyModifierLocal;moietyLocal;ModifierLocal;referenceStrengthConcentrationNumeratorValue;referenceStrengthConcentrationNumeratorLabel;referenceStrengthConcentrationNumeratorUnit;referenceStrengthConcentrationDenominatorValue;referenceStrengthConcentrationDenominatorLabel;referenceStrengthConcentrationDenominatorUnit;strength_substances;strength_substances_strengths;virtual_substances;virtual_strength_numerator;virtual_strength_denominator;referenceStrengthPresentationNumeratorValue;referenceStrengthPresentationNumeratorLabel;referenceStrengthPresentationNumeratorUnit;referenceStrengthPresentationDenominatorValue;referenceStrengthPresentationDenominatorLabel;referenceStrengthPresentationDenominatorUnit;strengthPhpidNumeratorValue;strengthPhpidNumeratorLabel;strengthPhpidNumeratorUnit;strengthPhpidDenominatorValue;strengthPhpidDenominatorLabel;strengthPhpidDenominatorUnit;;;StrengthLocalString;strengthNumeratorValue;strenghtNumeratorLabel;strenghtNumeratorUnit;strengthDenominatorValue;strengthDenominatorLabel;strengthDenominatorUnit;strengthConcentrationNumeratorValue;strengthConcentrationNumeratorLabel;strengthConcentrationNumeratorUnit;strengthConcentrationDenominatorValue;strengthConcentrationDenominatorLabel;strengthConcentrationDenominatorUnit;strengthPresentationNumeratorValue;strengthPresentationNumeratorLabel;strengthPresentationNumeratorUnit;strengthPresentationDenominatorValue;strengthPresentationDenominatorUnitLabel;strengthPresentationDenominatorUnit;dddPerPack;dddValue;dddUnit;atcRoa;packSize;vmpGroupISIid;vmpGroupIsLabel;VmpGroupID;VmpGroupLabel;grouperOfSubstanceID;grouperOfSubstanceLabel;PhpidL1ID;PhpidL1Label;vtmID;VtmLabel;intermediateDoseFormCode;intermediateDoseFormLabel;IsiDoseFormCode;IsiDoseFormLabel;;;;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1Phpid;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1PhpidLabel;grouperOfProductsWithTheSameMoietyVtm;grouperOfProductsWithTheSameMoietyVtmlabel;BdfAdfEdqm;BdfAdfLabel;AmeEdqm;AmeLabel;IsiEdqm;IsiLabel;RcEdqm;RcLabel;;ADF_BDF;TRA;ISI;RC;;Pattern;System
11233;VERISTIN F.C.TAB 20MG/TAB BTX28 (2 BLISTX14);;;;;8268;293840304;293840304;GRC Simvastatin VIOFAR ΕΠΕ film-coated tablet 28 x 20mg/;GRC Simvastatin VIOFAR ΕΠΕ film-coated tablet 28 x 20mg/;;;;;28;;28;;;;;;;;;30;;BTx30;;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ;15054000;tablet;;;;;28;;;56565818;GRC Simvastatin VIOFAR ΕΠΕ film-coated tablet 20mg/;;;;VERISTIN F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;VIOFAR ΕΠΕ;;TEVA PHARMA B.V., Haarlem, THE NETHERLANDS;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;2;;;;20;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
8267;SIMVASTATIN/TEVA F.C.TAB 10MG/TAB BTx30;;;;;8269;293840404;293840404;GRC Simvastatin TEVA PHARMA B.V., Haarlem, THE NETHERLANDS film-coated tablet 30 x 10mg/;GRC Simvastatin TEVA PHARMA B.V., Haarlem, THE NETHERLANDS film-coated tablet 30 x 10mg/;;;;;30;;30;;;;;;;;;30;;BTx30;;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ;15054000;tablet;;;;;30;;;56565819;GRC Simvastatin TEVA PHARMA B.V., Haarlem, THE NETHERLANDS film-coated tablet 10mg/;;;;SIMVASTATIN/TEVA F.C.TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;TEVA PHARMA B.V., Haarlem, THE NETHERLANDS;;TEVA PHARMA B.V., Haarlem, THE NETHERLANDS;;GRC;Simvastatin film-coated tablet 10mg/;;Simvastatin film-coated tablet 10mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;10;mg;2;;;;10;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 10mg/;;;;;;;;;;;;oral;simvastatine oral 10mg/;;;;;;;;;;;;;;;;;;;;;;
8268;SIMVASTATIN/TEVA  F.C.TAB 20MG/TAB BTx30;;;;;4572;261480101;261480101;GRC Simvastatin TEVA PHARMA B.V., Haarlem, THE NETHERLANDS film-coated tablet 30 x 20mg/;GRC Simvastatin TEVA PHARMA B.V., Haarlem, THE NETHERLANDS film-coated tablet 30 x 20mg/;;;;;30;;30;;;;;;;;;30;;BTx 30 (BLIST 3x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565820;GRC Simvastatin TEVA PHARMA B.V., Haarlem, THE NETHERLANDS film-coated tablet 20mg/;;;;SIMVASTATIN/TEVA  F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;TEVA PHARMA B.V., Haarlem, THE NETHERLANDS;;HEREMCO ΦΑΡΜΑΚΑΠΟΘΗΚΗ Μ.Ε.Π.Ε. Δ.Τ. HEREMCO Μ.Ε.Π.Ε.;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;2;;;;20;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
8269;SIMVASTATIN/TEVA  F.C.TAB 40MG/TAB BTx30;;;;;4573;261480201;261480201;GRC Simvastatin TEVA PHARMA B.V., Haarlem, THE NETHERLANDS film-coated tablet 30 x 40mg/;GRC Simvastatin TEVA PHARMA B.V., Haarlem, THE NETHERLANDS film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;30;;BTx 30(BLIST 3 x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565821;GRC Simvastatin TEVA PHARMA B.V., Haarlem, THE NETHERLANDS film-coated tablet 40mg/;;;;SIMVASTATIN/TEVA  F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;TEVA PHARMA B.V., Haarlem, THE NETHERLANDS;;HEREMCO ΦΑΡΜΑΚΑΠΟΘΗΚΗ Μ.Ε.Π.Ε. Δ.Τ. HEREMCO Μ.Ε.Π.Ε.;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;2;;;;40;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4572;LIPOPRESS F.C.TAB 20 MG/TAB BTx 30 (BLIST 3x10);;;;;4066;254550302;254550302;GRC Simvastatin HEREMCO Μ.Ε.Π.Ε. film-coated tablet 30 x 20mg/;GRC Simvastatin HEREMCO Μ.Ε.Π.Ε. film-coated tablet 30 x 20mg/;;;;;30;;30;;;;;;;;;30;;BTX30 (BLIST 3X10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565822;GRC Simvastatin HEREMCO Μ.Ε.Π.Ε. film-coated tablet 20mg/;;;;LIPOPRESS F.C.TAB 20 MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;HEREMCO Μ.Ε.Π.Ε.;;HELP ΑΒΕΕ;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;2;;;;20;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
4573;LIPOPRESS F.C.TAB 40 MG/TAB BTx 30(BLIST 3 x10);;;;;4067;254550303;254550303;GRC Simvastatin HEREMCO Μ.Ε.Π.Ε. film-coated tablet 30 x 40mg/;GRC Simvastatin HEREMCO Μ.Ε.Π.Ε. film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;60;;BTx 60;;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565823;GRC Simvastatin HEREMCO Μ.Ε.Π.Ε. film-coated tablet 40mg/;;;;LIPOPRESS F.C.TAB 40 MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;HEREMCO Μ.Ε.Π.Ε.;;HELP ΑΒΕΕ;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;2;;;;40;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4066;ANTICHOL F.C.TAB 20MG/TAB BTX30 (BLIST 3X10);;;;;4068;254550402;254550402;GRC Simvastatin HELP ΑΒΕΕ film-coated tablet 30 x 20mg/;GRC Simvastatin HELP ΑΒΕΕ film-coated tablet 30 x 20mg/;;;;;30;;30;;;;;;;;;30;;BTX30(3BLISTX10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565824;GRC Simvastatin HELP ΑΒΕΕ film-coated tablet 20mg/;;;;ANTICHOL F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;HELP ΑΒΕΕ;;HELP ΑΒΕΕ;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;2;;;;20;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
4067;ANTICHOL F.C.TAB 20MG/TAB BTx 60;;;;;4069;254550403;254550403;GRC Simvastatin HELP ΑΒΕΕ film-coated tablet 60 x 20mg/;GRC Simvastatin HELP ΑΒΕΕ film-coated tablet 60 x 20mg/;;;;;60;;60;;;;;;;;;60;;BTx60;;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;60;;;56565825;GRC Simvastatin HELP ΑΒΕΕ film-coated tablet 20mg/;;;;ANTICHOL F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;HELP ΑΒΕΕ;;HELP ΑΒΕΕ;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;2;;;;20;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
4068;ANTICHOL F.C.TAB 40MG/TAB BTX30(3BLISTX10);;;;;4214;256950102;256950102;GRC Simvastatin HELP ΑΒΕΕ film-coated tablet 30 x 40mg/;GRC Simvastatin HELP ΑΒΕΕ film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;30;;BTX30(BLIST 3X10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565826;GRC Simvastatin HELP ΑΒΕΕ film-coated tablet 40mg/;;;;ANTICHOL F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;HELP ΑΒΕΕ;;MEDITRINA ΕΠΕ;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;2;;;;40;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4069;ANTICHOL F.C.TAB 40MG/TAB BTx60;;;;;4215;256950202;256950202;GRC Simvastatin HELP ΑΒΕΕ film-coated tablet 60 x 40mg/;GRC Simvastatin HELP ΑΒΕΕ film-coated tablet 60 x 40mg/;;;;;60;;60;;;;;;;;;30;;ΒΤ Χ30(BLIST 3Χ10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;60;;;56565827;GRC Simvastatin HELP ΑΒΕΕ film-coated tablet 40mg/;;;;ANTICHOL F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;HELP ΑΒΕΕ;;MEDITRINA ΕΠΕ;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;2;;;;40;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4214;RAPTOR F.C.TAB 20MG/TAB BTX30(BLIST 3X10);;;;;4226;257190102;257190102;GRC Simvastatin MEDITRINA ΕΠΕ film-coated tablet 30 x 20mg/;GRC Simvastatin MEDITRINA ΕΠΕ film-coated tablet 30 x 20mg/;;;;;30;;30;;;;;;;;;30;;BTX30(BLIST3X10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565828;GRC Simvastatin MEDITRINA ΕΠΕ film-coated tablet 20mg/;;;;RAPTOR F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;MEDITRINA ΕΠΕ;;MEDICHROM A,E,;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;2;;;;20;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
4215;RAPTOR F.C.TAB 40MG/TAB ΒΤ Χ30(BLIST 3Χ10);;;;;4227;257200102;257200102;GRC Simvastatin MEDITRINA ΕΠΕ film-coated tablet 30 x 40mg/;GRC Simvastatin MEDITRINA ΕΠΕ film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;30;;BTx30 (3 BLISTx10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565829;GRC Simvastatin MEDITRINA ΕΠΕ film-coated tablet 40mg/;;;;RAPTOR F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;MEDITRINA ΕΠΕ;;INNOVACT A,E,ΕΜΠΟΡΙΑΣ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ-ΜΗΧΑΝΗΜΑΤΩΝ Φ;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;2;;;;40;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4226;MEDISTATIN-RALDEX F.C.TAB 40MG/TAB BTX30(BLIST3X10);;;;;4207;256910102;256910102;GRC Simvastatin MEDICHROM A.E. film-coated tablet 30 x 40mg/;GRC Simvastatin MEDICHROM A.E. film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;30;;BTx30(3BLISTx10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565830;GRC Simvastatin MEDICHROM A.E. film-coated tablet 40mg/;;;;MEDISTATIN-RALDEX F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;MEDICHROM A.E.;;ΒΕΛΚΑ ΕΛΛΑΣ ΑΕΒΕ;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;2;;;;40;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4227;LIPOZID F.C.TAB 40MG/TAB BTx30 (3 BLISTx10);;;;;4208;256910202;256910202;GRC Simvastatin INNOVACT A.E. film-coated tablet 30 x 40mg/;GRC Simvastatin INNOVACT A.E. film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;30;;ΒΤ x 30 (BLIST x 10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565831;GRC Simvastatin INNOVACT A.E. film-coated tablet 40mg/;;;;LIPOZID F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;INNOVACT A.E.;;ΒΕΛΚΑ ΕΛΛΑΣ ΑΕΒΕ;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;2;;;;40;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4207;VELKASTATIN F.C.TAB 20MG/TAB BTx30(3BLISTx10);;;;;4080;254730203;254730203;GRC Simvastatin ΒΕΛΚΑ ΕΛΛΑΣ ΑΕΒΕ film-coated tablet 30 x 20mg/;GRC Simvastatin ΒΕΛΚΑ ΕΛΛΑΣ ΑΕΒΕ film-coated tablet 30 x 20mg/;;;;;30;;30;;;;;;;;;30;;BTX30(BLIST3X10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565832;GRC Simvastatin ΒΕΛΚΑ ΕΛΛΑΣ ΑΕΒΕ film-coated tablet 20mg/;;;;VELKASTATIN F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;ΒΕΛΚΑ ΕΛΛΑΣ ΑΕΒΕ;;DESANT ΤΕΧΝΟΛΟΓΙΑ ΚΑΛΛΥΝΤΙΚΩΝ & ΦΑΡΜΑΚΩΝ ΜΟΝ.ΕΠΕ Δ.Τ.DESANT;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;2;;;;20;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
4208;VELKASTATIN F.C.TAB 40MG/TAB ΒΤ x 30 (BLIST x 10);;;;;4081;254730303;254730303;GRC Simvastatin ΒΕΛΚΑ ΕΛΛΑΣ ΑΕΒΕ film-coated tablet 30 x 40mg/;GRC Simvastatin ΒΕΛΚΑ ΕΛΛΑΣ ΑΕΒΕ film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;30;;BTX30(BLIST3X10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565833;GRC Simvastatin ΒΕΛΚΑ ΕΛΛΑΣ ΑΕΒΕ film-coated tablet 40mg/;;;;VELKASTATIN F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;ΒΕΛΚΑ ΕΛΛΑΣ ΑΕΒΕ;;DESANT ΤΕΧΝΟΛΟΓΙΑ ΚΑΛΛΥΝΤΙΚΩΝ & ΦΑΡΜΑΚΩΝ ΜΟΝ.ΕΠΕ Δ.Τ.DESANT;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;2;;;;40;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4080;BEVOSTATIN F.C.TAB 20MG/TAB BTX30(BLIST3X10);;;;;4246;257600202;257600202;GRC Simvastatin DESANT film-coated tablet 30 x 20mg/;GRC Simvastatin DESANT film-coated tablet 30 x 20mg/;;;;;30;;30;;;;;;;;;30;;BTx 30(BLIST 3 x 10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565834;GRC Simvastatin DESANT film-coated tablet 20mg/;;;;BEVOSTATIN F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;DESANT;;NEXUS MEDICALS A,E,;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;2;;;;20;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
